trajectory_id,experiment_id,time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,speed_mps,kinetic_j,rotational_j,total_energy_j,omega_x_radps,omega_y_radps,omega_z_radps,source_trajectory_id,segment_id,segment_index,raw_z_m,z_offset_applied_m
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.022,2793261.45912,1180274.33674,2379.4345977,1.82363636326,-1.96636363631,1.15604363636,2.92038908791,895.510604603,475.451361424,1370.96196603,10.0156162276,1.3422331894,-1.82586324336,RF16W200r1,RF16W200r1_seg01,1,2379.16880698,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.044,2793261.49924,1180274.29348,2379.45765664,1.82363636326,-1.96636363631,0.940223636363,2.84187544097,848.006882309,474.234525362,1322.24140767,9.98791935223,1.71507574201,-1.62985458713,RF16W200r1,RF16W200r1_seg01,1,2379.19186592,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.066,2793261.53936,1180274.25022,2379.47596754,1.82363636326,-1.96636363631,0.724403636363,2.77794819318,810.284597219,473.067139905,1283.35173712,9.95809194802,2.04104665944,-1.40614905556,RF16W200r1,RF16W200r1_seg01,1,2379.21017682,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.088,2793261.57948,1180274.20696,2379.4895304,1.82363636326,-1.96636363631,0.508583636363,2.7296323655,782.343749333,471.639522057,1253.98327139,9.9218729572,2.35210387476,-1.12491924445,RF16W200r1,RF16W200r1_seg01,1,2379.22373968,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.11,2793261.6196,1180274.1637,2379.49834522,1.82363636326,-1.96636363631,0.292763636363,2.69776686954,764.184338651,470.264064974,1234.44840362,9.8835234375,2.62268104151,-0.809600971384,RF16W200r1,RF16W200r1_seg01,1,2379.2325545,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.132,2793261.65972,1180274.12044,2379.502412,1.82363636326,-1.96636363631,0.076943636363,2.68293791557,755.806365173,468.291485819,1224.09785099,9.83665180232,2.84638657308,-0.472977409598,RF16W200r1,RF16W200r1_seg01,1,2379.23662128,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.154,2793261.69984,1180274.07718,2379.50173074,1.82363636326,-1.96636363631,-0.138876363637,2.68542774619,757.209828899,466.250839997,1223.4606689,9.78338858052,3.04665628705,-0.068176923906,RF16W200r1,RF16W200r1_seg01,1,2379.23594002,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.176,2793261.73996,1180274.03392,2379.49630144,1.82363636326,-1.96636363631,-0.354696363637,2.70518854167,768.394729829,464.366835187,1232.76156502,9.73225588759,3.18087960599,0.33023197517,RF16W200r1,RF16W200r1_seg01,1,2379.23051072,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.198,2793261.78008,1180273.99066,2379.4861241,1.82363636326,-1.96636363631,-0.570516363637,2.74184690615,789.361067963,462.731176218,1252.09224418,9.6853842524,3.25544811651,0.717988229885,RF16W200r1,RF16W200r1_seg01,1,2379.22033338,0.265790716577
RF16W200r1_seg01,chant_sura_2020_rf16_contact_subset,0.22,2793261.8202,1180273.9474,2379.47119872,1.82363636326,-1.96636363631,-0.786336363637,2.79473798636,820.108843301,461.18898778,1281.29783108,9.63851261721,3.28314499185,1.11639712896,RF16W200r1,RF16W200r1_seg01,1,2379.205408,0.265790716577
